web-scraper-order,web-scraper-start-url,links,links-href,title,author,rating,words,chapters,tags,tags-href,pages,pages-href
1670648189-3539,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Secret Identity,https://archiveofourown.org/tags/Secret%20Identity/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3540,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Friends to Lovers,https://archiveofourown.org/tags/Friends%20to%20Lovers/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3541,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Domestic Fluff,https://archiveofourown.org/tags/Domestic%20Fluff/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3542,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Canon-Typical Violence,https://archiveofourown.org/tags/Canon-Typical%20Violence/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3543,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Aged-Up Character(s),https://archiveofourown.org/tags/Aged-Up%20Character(s)/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3544,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Hurt/Comfort,https://archiveofourown.org/tags/Hurt*s*Comfort/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3545,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Not too much,https://archiveofourown.org/tags/Not%20too%20much/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3546,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Soft Bakugou Katsuki,https://archiveofourown.org/tags/Soft%20Bakugou%20Katsuki/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3547,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Soft Bakugou Katsuki/Midoriya Izuku,https://archiveofourown.org/tags/Soft%20Bakugou%20Katsuki*s*Midoriya%20Izuku/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3548,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Fluff and Angst,https://archiveofourown.org/tags/Fluff%20and%20Angst/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3549,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,couples therapy,https://archiveofourown.org/tags/couples%20therapy/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3550,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Humor,https://archiveofourown.org/tags/Humor/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3551,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Apologies,https://archiveofourown.org/tags/Apologies/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3552,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Reconciliation,https://archiveofourown.org/tags/Reconciliation/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3553,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Living Together,https://archiveofourown.org/tags/Living%20Together/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3554,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Sharing a Bed,https://archiveofourown.org/tags/Sharing%20a%20Bed/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3555,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Forgiveness,https://archiveofourown.org/tags/Forgiveness/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3556,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Pro Hero Midoriya Izuku,https://archiveofourown.org/tags/Pro%20Hero%20Midoriya%20Izuku/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3557,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Pro Hero Bakugou Katsuki,https://archiveofourown.org/tags/Pro%20Hero%20Bakugou%20Katsuki/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3558,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Todoroki Shouto is a Good Friend,https://archiveofourown.org/tags/Todoroki%20Shouto%20is%20a%20Good%20Friend/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3559,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Bakugou Katsuki Swears A Lot,https://archiveofourown.org/tags/Bakugou%20Katsuki%20Swears%20A%20Lot/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3560,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Midoriya Izuku is a Dork,https://archiveofourown.org/tags/Midoriya%20Izuku%20is%20a%20Dork/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3561,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Midoriya Izuku is a Ray of Sunshine,https://archiveofourown.org/tags/Midoriya%20Izuku%20is%20a%20Ray%20of%20Sunshine/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3562,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Flirting,https://archiveofourown.org/tags/Flirting/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3563,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Background Relationships,https://archiveofourown.org/tags/Background%20Relationships/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3564,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Minor Todoroki Shouto/Yaoyorozu Momo,https://archiveofourown.org/tags/Minor%20Todoroki%20Shouto*s*Yaoyorozu%20Momo/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3565,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Minor Asui Tsuyu/Uraraka Ochako,https://archiveofourown.org/tags/Minor%20Asui%20Tsuyu*s*Uraraka%20Ochako/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648189-3566,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,The Love that Ties Us (Resort & Spa),https://archiveofourown.org/works/29230368,The Love that Ties Us (Resort & Spa),TheWitchDucktor,Teen And Up Audiences,23350,14/14,Let Midoriya Izuku Swear,https://archiveofourown.org/tags/Let%20Midoriya%20Izuku%20Swear/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3567,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,Alternate Universe - Canon Divergence,https://archiveofourown.org/tags/Alternate%20Universe%20-%20Canon%20Divergence/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3568,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,Alternate Universe - Future,https://archiveofourown.org/tags/Alternate%20Universe%20-%20Future/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3569,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,Arranged Marriage,https://archiveofourown.org/tags/Arranged%20Marriage/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3570,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,Bakugou is a good friend,https://archiveofourown.org/tags/Bakugou%20is%20a%20good%20friend/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3571,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,Parental Yagi Toshinori | All Might,https://archiveofourown.org/tags/Parental%20Yagi%20Toshinori%20%7C%20All%20Might/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3572,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,Dad Might,https://archiveofourown.org/tags/Dad%20Might/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3573,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,Todoroki Enji | Endeavor's Bad Parenting,https://archiveofourown.org/tags/Todoroki%20Enji%20%7C%20Endeavor's%20Bad%20Parenting/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3574,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,Background Relationships,https://archiveofourown.org/tags/Background%20Relationships/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3575,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,Secret Identity,https://archiveofourown.org/tags/Secret%20Identity/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3576,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,fun fic,https://archiveofourown.org/tags/fun%20fic/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3577,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,gratuitous ballroom scene,https://archiveofourown.org/tags/gratuitous%20ballroom%20scene/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3578,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,Boys in dresses,https://archiveofourown.org/tags/Boys%20in%20dresses/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3579,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,Izuku looks better in skirt than a suit,https://archiveofourown.org/tags/Izuku%20looks%20better%20in%20skirt%20than%20a%20suit/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3580,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,One For All doesn't work like this,https://archiveofourown.org/tags/One%20For%20All%20doesn't%20work%20like%20this/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648198-3581,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Cut From The Same Cloth,https://archiveofourown.org/works/12970818,Cut From The Same Cloth,ShanaStoryteller,Teen And Up Audiences,31014,1-Jan,but it does here,https://archiveofourown.org/tags/but%20it%20does%20here/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648209-3582,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,My Hero in Life and Death,https://archiveofourown.org/works/38806833,My Hero in Life and Death,"EraseMyExistence, Loveislife_28",Teen And Up Audiences,3101,1/?,mha au,https://archiveofourown.org/tags/mha%20au/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
1670648209-3583,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,My Hero in Life and Death,https://archiveofourown.org/works/38806833,My Hero in Life and Death,"EraseMyExistence, Loveislife_28",Teen And Up Audiences,3101,1/?,OOC,https://archiveofourown.org/tags/OOC/works,9,https://archiveofourown.org/users/Pi_Cloud/readings?page=9
